/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
mode: SURF
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
762,26,843,43,965,75,1688
763,30,866,48,927,83,1642
764,31,850,57,952,85,1511
765,31,833,50,941,89,1581
766,29,788,55,985,76,1519
767,25,824,45,984,81,1617
768,29,847,55,966,72,1611
769,33,898,60,1000,83,1572
770,43,898,78,1041,91,1561
771,33,961,66,994,106,1598
772,40,933,49,1013,65,1580
773,23,945,68,1008,69,1573
774,50,941,61,989,83,1702
775,29,959,49,985,66,1664
776,32,937,45,980,78,1680
777,37,978,55,944,72,1670
778,36,935,55,917,63,1611
779,43,885,61,936,77,1700
780,44,922,59,995,73,1694
781,40,926,63,990,58,1702
782,31,841,67,987,81,1680
783,32,874,53,947,72,1596
784,32,840,55,925,64,1514
785,34,851,58,912,67,1505
786,37,809,60,982,76,1526
787,45,845,63,998,63,1577
788,41,864,65,991,74,1470
789,41,859,52,1025,61,1472
790,35,785,63,1003,74,1440
791,33,810,73,1004,77,1524
792,24,872,57,1046,78,1544
793,32,904,65,1034,88,1526
794,42,927,64,1009,89,1541
795,38,947,63,985,94,1517
796,50,928,53,1002,110,1523
797,48,921,74,1025,99,1569
798,54,967,68,1047,111,1526
799,59,970,73,1032,110,1474
800,45,971,74,1059,134,1579
801,46,962,61,1063,113,1588
802,58,977,71,1085,114,1600
803,46,1032,61,1065,98,1536
804,49,1034,62,1047,106,1630
805,53,1000,48,1032,91,1528
806,31,1005,48,1044,106,1572
807,34,989,55,1036,98,1638
808,30,1020,55,1066,95,1631
809,41,1050,57,1021,102,1650
810,34,1013,46,1055,77,1612
