/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
mode: AKAZE
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
751,113,825,109,839,78,1077
752,104,799,110,828,90,1089
753,109,821,102,825,83,1091
754,101,780,100,830,78,1094
755,110,766,102,804,81,1092
756,105,733,117,826,87,1078
757,121,763,118,811,78,1114
758,114,791,121,785,88,1152
759,121,767,120,785,92,1106
760,121,748,136,789,83,1083
761,128,775,141,763,76,1061
762,115,770,123,754,85,1025
763,131,781,139,765,69,987
764,124,763,126,773,84,964
765,134,771,132,765,75,983
766,150,780,129,778,79,966
767,148,774,126,800,63,960
768,129,795,137,804,73,946
769,155,804,134,790,59,989
770,151,800,141,758,64,988
771,153,827,135,768,74,980
772,136,829,122,743,57,951
773,144,808,122,764,63,941
774,119,797,121,742,67,913
775,149,803,110,739,63,937
776,132,779,131,733,68,924
777,130,820,109,725,76,916
778,129,785,111,718,60,875
779,107,746,116,695,55,887
780,125,759,99,695,54,909
781,118,765,86,685,57,882
782,99,723,93,690,64,874
783,102,692,87,659,68,865
784,97,647,85,676,74,873
785,95,670,85,687,64,922
786,95,657,82,691,70,918
787,98,680,83,688,79,879
788,85,635,91,686,72,869
789,83,661,107,690,79,859
790,84,658,100,734,87,886
791,93,678,106,721,77,883
792,96,702,113,752,77,838
793,111,712,111,746,82,837
794,106,738,107,713,84,858
795,104,740,114,703,87,816
796,115,763,94,728,94,822
797,95,744,121,764,104,768
798,102,742,127,754,95,818
799,101,747,116,765,100,830
800,113,781,119,837,111,812
801,114,817,127,812,99,801
802,126,832,129,827,77,834
803,125,790,122,817,82,834
804,139,790,110,846,72,856
805,126,795,116,831,83,855
806,111,816,125,804,74,868
807,123,831,124,800,97,900
808,116,823,117,809,75,881
809,106,826,103,800,80,874
810,111,807,99,793,88,899
811,120,842,90,766,71,906
812,114,853,88,817,68,906
813,94,832,88,800,64,895
814,107,813,75,755,75,924
815,104,798,88,746,75,932
816,105,818,87,744,68,967
817,90,793,81,771,85,959
818,91,754,78,760,69,952
819,87,769,79,724,72,951
820,82,751,78,733,73,932
821,87,776,81,751,58,958
822,87,728,73,725,66,971
823,70,733,71,715,68,1019
824,79,741,63,753,73,979
825,83,742,64,720,67,979
826,84,760,60,709,76,1037
827,86,752,59,702,64,1046
828,85,737,59,720,87,1078
829,77,787,59,725,75,1072
830,72,802,52,735,77,1058
831,69,817,43,725,72,1089
832,73,822,47,733,66,1093
833,57,800,37,716,67,1051
834,60,806,38,750,62,1073
835,72,816,41,736,66,1059
836,80,835,39,771,58,1071
837,73,828,40,741,66,1120
838,73,839,45,748,51,1054
839,71,811,37,696,42,1011
840,82,801,34,690,44,984
841,80,787,50,675,41,955
842,63,745,37,625,43,968
843,67,729,31,617,43,997
844,84,754,34,629,52,983
845,80,772,37,675,54,982
846,83,780,28,696,63,942
847,73,770,40,689,52,1013
848,88,822,39,710,48,1009
849,94,822,37,700,53,1026
850,93,822,45,704,47,1016
851,87,817,51,706,61,989
852,88,812,55,720,44,1025
853,84,816,56,710,39,1023
854,92,835,52,719,53,992
855,95,853,47,718,47,1037
856,103,834,55,733,42,1001
857,89,830,54,709,50,1024
858,91,835,63,681,46,1063
859,98,859,45,661,54,1051
860,96,822,49,662,52,1047
861,77,805,53,681,50,1062
862,94,790,60,670,48,1027
863,108,808,67,655,48,1044
864,97,784,72,663,48,1037
865,96,783,68,657,53,1060
