/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
mode: ORB
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
870,24,246,27,271,21,216
871,26,264,26,267,22,221
872,24,240,27,274,22,223
873,25,259,27,273,22,229
874,25,251,26,269,21,216
875,24,248,26,265,20,206
876,24,243,27,278,20,204
877,25,252,26,267,22,222
878,24,242,26,266,21,217
879,24,244,25,253,21,218
880,23,239,26,267,23,230
881,23,237,27,278,22,229
882,25,252,27,272,22,227
883,24,244,27,275,22,227
884,25,257,27,273,22,225
885,24,249,27,271,22,220
886,24,248,26,263,24,240
887,25,252,27,277,23,235
888,24,244,26,269,23,235
889,25,251,27,273,22,227
890,23,234,25,259,22,220
891,22,229,25,257,22,229
892,23,237,25,254,22,222
893,23,234,25,253,22,228
894,23,232,25,256,22,223
895,24,246,25,254,21,219
896,24,242,25,251,23,230
897,25,258,27,274,21,216
898,25,254,27,271,21,216
899,23,239,26,269,22,221
900,24,249,27,270,22,227
901,26,266,26,261,22,224
902,26,260,27,274,22,224
903,26,262,27,270,22,223
904,25,253,25,253,22,226
905,25,252,24,248,20,207
906,24,248,25,252,21,210
907,23,239,25,255,21,216
908,24,241,25,256,22,220
909,25,256,26,267,21,211
910,24,247,26,264,21,217
911,24,248,27,276,22,223
912,24,243,26,267,21,214
