/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
mode: SURF
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
676,143,887,60,1881,51,1411
677,123,906,61,1908,48,1373
678,145,907,54,1844,97,1298
679,131,848,52,1921,66,1331
680,153,830,60,1906,72,1335
681,148,873,52,1870,71,1406
682,160,827,45,1899,71,1395
683,143,847,72,1890,81,1368
684,138,775,70,1876,62,1394
685,160,843,75,1892,65,1452
686,149,869,72,1919,72,1401
687,164,881,78,1917,64,1441
688,173,906,78,1930,63,1435
689,180,921,72,1902,57,1386
690,200,919,66,1816,52,1462
691,183,938,68,1859,63,1452
692,167,912,57,1814,48,1437
693,184,888,61,1807,56,1405
694,192,877,61,1837,64,1462
695,165,833,65,1757,57,1482
696,172,895,71,1774,61,1463
697,203,920,65,1729,70,1461
698,186,853,65,1722,70,1474
699,188,863,50,1743,63,1490
700,175,838,74,1745,74,1453
701,159,865,53,1651,74,1376
702,183,824,42,1659,65,1459
703,182,835,67,1616,103,1440
704,179,794,61,1587,58,1361
705,144,800,69,1586,126,1298
706,135,795,53,1596,86,1352
707,163,805,60,1559,72,1307
708,148,810,55,1523,57,1354
709,141,798,50,1483,52,1342
710,148,782,51,1476,42,1391
711,151,797,86,1497,50,1340
712,166,786,71,1558,57,1354
713,165,808,81,1516,52,1332
714,154,747,80,1487,50,1361
715,150,798,70,1544,66,1405
716,142,827,93,1522,55,1337
717,159,834,72,1527,61,1332
718,167,807,77,1623,63,1371
719,186,831,95,1662,50,1375
720,159,803,60,1613,60,1384
721,178,831,72,1635,64,1410
722,183,833,74,1647,62,1406
723,187,853,70,1751,64,1402
724,195,821,91,1744,69,1402
725,207,853,80,1722,71,1353
726,219,881,70,1717,61,1389
727,205,839,57,1715,50,1429
728,213,861,58,1729,68,1360
729,197,843,82,1756,53,1438
730,206,887,63,1738,69,1416
731,209,928,62,1709,52,1409
732,209,915,64,1695,62,1395
733,222,967,68,1703,71,1474
734,209,908,87,1759,56,1424
735,198,945,83,1779,61,1477
736,209,924,108,1749,75,1445
737,201,958,78,1717,67,1558
738,217,947,83,1675,80,1593
739,220,977,91,1797,57,1560
740,221,944,88,1801,57,1465
741,209,993,64,1744,54,1554
742,222,988,87,1813,52,1509
743,193,986,93,1847,60,1500
744,210,948,88,1930,62,1407
745,191,969,85,1922,63,1469
746,208,969,89,1848,63,1479
747,198,902,103,1895,65,1475
748,213,955,96,1895,83,1379
749,220,945,99,1898,101,1493
750,227,930,94,1942,64,1461
751,211,932,81,1867,66,1391
752,199,887,88,1834,80,1465
753,202,905,93,1817,69,1467
754,205,868,85,1837,107,1444
755,190,866,98,1840,75,1462
756,202,811,88,1839,65,1388
757,221,855,75,1684,49,1429
758,215,872,91,1762,52,1435
759,208,851,76,1684,71,1377
760,215,850,73,1584,71,1335
761,202,830,77,1643,66,1380
762,181,843,83,1688,57,1400
763,215,866,95,1642,63,1344
764,199,850,87,1511,60,1273
765,182,833,85,1581,49,1385
766,188,788,63,1519,53,1263
767,206,824,100,1617,70,1315
768,194,847,93,1611,55,1258
769,203,898,91,1572,64,1345
770,198,898,95,1561,59,1306
771,172,961,85,1598,64,1302
772,213,933,92,1580,63,1310
773,178,945,103,1573,60,1285
774,183,941,107,1702,64,1248
775,172,959,98,1664,55,1287
776,177,937,140,1680,58,1308
777,175,978,112,1670,58,1264
778,147,935,116,1611,52,1243
779,156,885,102,1700,50,1232
780,162,922,95,1694,53,1232
781,149,926,84,1702,55,1275
782,134,841,91,1680,56,1222
783,133,874,97,1596,46,1201
