/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
mode: AKAZE
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
669,20,788,55,854,94,1890
670,34,758,51,828,98,1933
671,41,778,53,817,88,1889
672,31,739,50,784,93,1932
673,26,748,53,779,79,1913
674,28,722,50,770,85,1953
675,27,684,55,753,94,1979
676,34,695,47,742,92,1929
677,35,690,54,729,88,1954
678,29,733,50,716,87,1927
679,28,723,42,715,89,1996
680,32,682,46,707,93,1968
681,34,715,40,722,84,1884
682,22,719,53,702,95,1887
683,28,734,53,776,85,1878
684,30,697,41,784,87,1948
685,28,722,43,781,89,1921
686,21,737,39,824,91,1921
687,21,776,33,817,75,1928
688,23,761,38,790,81,1953
689,26,767,44,782,86,1895
690,28,749,46,782,76,1891
691,30,746,51,806,86,1854
692,26,760,44,825,82,1821
693,39,785,48,805,85,1794
694,32,758,45,806,98,1818
695,30,707,48,823,90,1739
696,35,737,58,805,90,1741
697,29,768,55,810,84,1704
698,34,759,64,808,92,1696
699,23,778,65,776,86,1712
700,31,722,55,770,90,1671
701,35,725,59,776,83,1619
702,30,746,55,778,71,1588
703,34,745,50,775,86,1598
704,36,695,51,735,95,1609
705,38,678,51,704,91,1608
706,35,678,53,690,84,1612
707,30,692,54,708,96,1565
708,31,693,46,708,84,1545
709,32,693,43,687,109,1525
710,28,699,55,712,107,1571
711,39,696,57,711,116,1549
712,25,706,40,725,110,1591
713,30,732,59,722,114,1602
714,27,717,51,729,108,1577
715,35,659,63,749,106,1626
716,43,685,66,752,117,1636
717,39,765,62,745,95,1620
718,26,751,63,780,97,1700
719,29,775,72,769,105,1701
720,40,736,69,801,86,1656
721,36,776,62,792,107,1662
722,39,752,55,800,91,1714
723,28,800,53,834,101,1740
724,28,761,54,834,108,1717
725,30,759,60,853,96,1690
726,31,789,51,859,104,1705
727,28,797,50,852,86,1688
728,36,847,51,875,92,1726
729,33,851,48,855,94,1741
730,35,835,47,859,91,1714
731,38,842,55,889,93,1701
732,32,857,61,896,93,1686
733,34,917,66,862,93,1761
734,27,867,61,876,94,1802
735,31,834,59,857,95,1751
736,30,810,56,907,97,1734
737,37,844,64,918,92,1727
738,30,900,62,939,97,1692
739,36,938,62,963,111,1792
740,40,887,63,950,110,1831
741,36,910,58,923,102,1788
742,37,865,62,920,114,1862
743,29,855,56,944,115,1865
744,32,858,56,946,105,1922
745,35,889,59,918,95,1862
746,37,890,57,892,96,1839
747,36,831,57,880,110,1879
748,40,853,58,876,105,1874
749,33,857,55,864,110,1845
750,41,836,63,860,105,1876
751,43,825,57,839,97,1807
752,49,799,62,828,102,1739
753,41,821,57,825,98,1747
754,44,780,65,830,94,1721
755,37,766,65,804,100,1742
756,44,733,61,826,97,1735
757,41,763,59,811,88,1638
758,44,791,64,785,106,1632
759,43,767,66,785,107,1625
760,40,748,62,789,107,1554
761,37,775,50,763,102,1552
762,40,770,64,754,115,1572
763,32,781,62,765,102,1537
764,33,763,62,773,97,1441
765,34,771,63,765,97,1455
766,44,780,60,778,93,1428
767,38,774,56,800,90,1504
768,23,795,47,804,89,1519
769,29,804,54,790,80,1507
770,36,800,62,758,77,1514
771,31,827,67,768,86,1522
772,28,829,48,743,69,1504
773,26,808,54,764,75,1544
774,21,797,55,742,82,1603
775,17,803,58,739,73,1569
776,27,779,62,733,83,1581
777,20,820,57,725,84,1544
778,21,785,48,718,68,1525
779,21,746,50,695,68,1531
780,19,759,57,695,72,1535
781,14,765,54,685,66,1494
782,19,723,59,690,72,1454
783,24,692,62,659,79,1445
784,26,647,47,676,91,1378
785,22,670,52,687,78,1397
786,23,657,48,691,88,1393
787,31,680,65,688,84,1383
788,28,635,62,686,89,1341
789,30,661,65,690,99,1356
790,27,658,67,734,98,1353
791,36,678,52,721,83,1395
792,24,702,56,752,87,1438
793,35,712,72,746,88,1428
794,27,738,66,713,100,1393
795,38,740,57,703,107,1413
796,40,763,71,728,111,1419
797,47,744,78,764,114,1452
798,34,742,61,754,105,1485
799,34,747,60,765,116,1417
800,43,781,67,837,129,1455
801,37,817,62,812,121,1490
802,26,832,64,827,100,1488
803,24,790,55,817,102,1475
804,27,790,52,846,90,1514
805,16,795,47,831,97,1466
806,15,816,43,804,83,1529
807,13,831,33,800,92,1524
808,16,823,36,809,96,1515
809,17,826,38,800,117,1509
810,20,807,39,793,102,1516
811,21,842,32,766,76,1528
812,23,853,38,817,97,1518
813,24,832,38,800,85,1502
814,28,813,41,755,92,1494
815,20,798,35,746,101,1495
816,19,818,25,744,96,1501
817,27,793,22,771,99,1521
818,18,754,27,760,89,1499
819,20,769,33,724,98,1483
820,26,751,34,733,95,1438
821,14,776,31,751,83,1438
822,18,728,28,725,93,1485
823,14,733,27,715,94,1434
824,19,741,21,753,94,1484
825,19,742,26,720,90,1485
826,15,760,32,709,97,1476
827,18,752,30,702,101,1478
828,14,737,28,720,99,1510
829,22,787,39,725,94,1468
830,19,802,34,735,94,1526
831,14,817,36,725,80,1549
832,16,822,31,733,78,1522
833,15,800,28,716,84,1494
834,15,806,29,750,81,1489
835,18,816,25,736,85,1510
836,13,835,21,771,79,1529
837,19,828,24,741,85,1568
838,16,839,24,748,67,1536
839,11,811,27,696,71,1549
840,12,801,23,690,64,1502
841,10,787,17,675,53,1486
842,11,745,16,625,62,1495
843,11,729,23,617,51,1450
844,16,754,28,629,73,1487
845,17,772,29,675,65,1467
846,18,780,31,696,74,1436
847,14,770,33,689,61,1488
848,18,822,27,710,60,1482
849,24,822,29,700,62,1453
850,23,822,33,704,73,1496
851,25,817,31,706,65,1533
852,22,812,29,720,60,1496
853,20,816,40,710,60,1434
854,17,835,36,719,76,1473
855,17,853,25,718,68,1494
856,19,834,29,733,65,1507
857,26,830,24,709,67,1517
858,22,835,30,681,59,1515
859,24,859,29,661,70,1475
860,20,822,24,662,49,1456
861,24,805,30,681,63,1421
862,20,790,35,670,60,1440
863,27,808,31,655,64,1460
864,18,784,28,663,57,1400
