/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_2_SUMMER.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_1_SPRING.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_3_FALL.mov
/Users/lukas/PycharmProjects/Dissertation/experiments/exp_train/data/_4_WINTER.mov
mode: AKAZE
video_frame,good_matches_1in0,all_matches_1in0,good_matches_2in0,all_matches_2in0,good_matches_3in0,all_matches_3in0
685,73,1921,163,781,28,1092
686,66,1921,174,824,23,1119
687,79,1928,177,817,31,1129
688,70,1953,184,790,26,1139
689,59,1895,168,782,19,1112
690,65,1891,176,782,25,1163
691,51,1854,174,806,20,1110
692,47,1821,177,825,24,1113
693,44,1794,192,805,34,1116
694,53,1818,190,806,28,1130
695,39,1739,181,823,28,1164
696,53,1741,189,805,35,1139
697,52,1704,191,810,35,1157
698,56,1696,188,808,22,1144
699,43,1712,181,776,27,1142
700,56,1671,173,770,27,1073
701,54,1619,171,776,28,1009
702,66,1588,173,778,33,1088
703,54,1598,172,775,32,1100
704,65,1609,172,735,30,1059
705,57,1608,136,704,31,1017
706,49,1612,141,690,22,1061
707,53,1565,146,708,22,1034
708,54,1545,162,708,26,1056
709,66,1525,147,687,29,1066
710,65,1571,161,712,25,1083
711,55,1549,152,711,28,1036
712,59,1591,164,725,39,1049
713,56,1602,168,722,28,1038
714,60,1577,165,729,30,1043
715,66,1626,159,749,31,1066
716,66,1636,165,752,26,1059
717,54,1620,172,745,27,1053
718,59,1700,176,780,29,1063
719,79,1701,185,769,22,1074
720,66,1656,197,801,26,1067
721,74,1662,207,792,26,1079
722,72,1714,217,800,36,1077
723,78,1740,239,834,24,1045
724,66,1717,239,834,29,1063
725,78,1690,238,853,25,1017
726,81,1705,256,859,29,1049
727,75,1688,266,852,35,1079
728,86,1726,247,875,32,1048
729,70,1741,218,855,27,1060
730,68,1714,240,859,30,1077
731,86,1701,233,889,29,1099
732,90,1686,233,896,30,1059
733,97,1761,223,862,33,1120
734,93,1802,238,876,23,1093
735,103,1751,222,857,24,1103
736,88,1734,242,907,27,1065
737,95,1727,243,918,28,1132
738,100,1692,254,939,27,1146
739,114,1792,275,963,31,1130
740,126,1831,273,950,37,1071
741,121,1788,257,923,38,1101
742,125,1862,246,920,38,1104
743,119,1865,245,944,31,1092
744,111,1922,263,946,30,1044
745,134,1862,250,918,31,1087
746,125,1839,258,892,23,1094
747,135,1879,220,880,24,1087
748,142,1874,234,876,30,1011
749,141,1845,263,864,33,1091
750,138,1876,239,860,31,1078
751,129,1807,224,839,28,1077
752,116,1739,249,828,36,1089
753,119,1747,234,825,31,1091
754,120,1721,256,830,32,1094
755,128,1742,243,804,33,1092
756,127,1735,250,826,34,1078
757,134,1638,234,811,42,1114
758,118,1632,257,785,35,1152
759,130,1625,259,785,39,1106
760,119,1554,243,789,34,1083
761,138,1552,249,763,27,1061
762,144,1572,241,754,36,1025
763,140,1537,235,765,25,987
764,138,1441,250,773,24,964
765,130,1455,259,765,30,983
766,151,1428,237,778,25,966
767,157,1504,254,800,24,960
768,142,1519,243,804,19,946
769,160,1507,218,790,20,989
770,152,1514,219,758,24,988
771,165,1522,217,768,25,980
772,167,1504,198,743,21,951
773,164,1544,202,764,20,941
774,143,1603,208,742,29,913
775,183,1569,178,739,17,937
776,156,1581,188,733,19,924
777,145,1544,189,725,15,916
778,139,1525,171,718,18,875
779,142,1531,130,695,28,887
780,130,1535,132,695,26,909
781,131,1494,124,685,14,882
782,113,1454,115,690,18,874
783,118,1445,115,659,26,865
784,115,1378,130,676,23,873
785,110,1397,125,687,18,922
786,119,1393,125,691,26,918
787,119,1383,143,688,18,879
788,110,1341,145,686,26,869
789,97,1356,158,690,27,859
790,108,1353,165,734,27,886
791,106,1395,172,721,28,883
792,106,1438,155,752,19,838
793,123,1428,172,746,40,837
794,114,1393,161,713,28,858
795,115,1413,152,703,30,816
796,118,1419,146,728,33,822
797,110,1452,161,764,36,768
798,125,1485,153,754,36,818
799,116,1417,173,765,40,830
800,133,1455,195,837,47,812
801,123,1490,191,812,29,801
802,146,1488,198,827,23,834
803,131,1475,207,817,24,834
804,136,1514,183,846,19,856
805,134,1466,192,831,12,855
806,145,1529,200,804,12,868
807,137,1524,194,800,14,900
808,134,1515,211,809,16,881
809,135,1509,221,800,17,874
810,132,1516,228,793,18,899
811,143,1528,224,766,14,906
812,115,1518,230,817,11,906
813,104,1502,237,800,27,895
814,112,1494,214,755,19,924
815,124,1495,250,746,19,932
816,115,1501,244,744,13,967
817,102,1521,241,771,16,959
818,105,1499,230,760,17,952
819,97,1483,235,724,15,951
820,82,1438,247,733,15,932
821,99,1438,271,751,14,958
822,94,1485,256,725,20,971
823,74,1434,254,715,18,1019
